gid,depth,is_seed,in_deg,in_sum,in_tx,out_deg,out_sum,out_tx,pass_ratio,truncated,inflow_incomplete,seed_payers,seed_reach,fast_share,max_payers_same_day,active_days,pagerank,betweenness,component,role,role_score,evidence,cluster_id,c_role,c_money,c_seed,c_central,priority_score
100000008289539100,2,False,1,14912.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0002903134116978226,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (15 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.13256227758007116,0.5433718861209964,0.28169483985765126,0.2119
100000000821507100,2,False,1,400000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0003355427477307164,0.0,0,terminal,0.949,"Конечный получатель: 400 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",11,0.42705,0.8256227758007118,0.5433718861209964,0.48765569395017794,0.619
100000003086040100,2,False,1,10500.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0005480623170204784,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (10 тыс ₸), выход 0 (0 ₸)",1,0.09000000000000001,0.0947508896797153,0.5433718861209964,0.613767793594306,0.2817
100000002969048100,2,False,1,108470.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.00030612769671556627,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (108 тыс ₸), выход 0 (0 ₸)",20,0.09000000000000001,0.5960854092526691,0.14768683274021352,0.41381227758007116,0.2893
100000002826669100,2,False,1,159900.0,4,0,0.0,0,0.0,False,False,0,7,0.0,1,4,0.0004762394546257399,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (160 тыс ₸), выход 0 (0 ₸)",1,0.09000000000000001,0.6661476868327402,0.5433718861209964,0.5717304270462633,0.4463
100000002293421100,2,False,2,41000.0,6,2,47000.0,5,1.146341463414634,False,False,0,7,0.4878048780487805,1,8,0.0009748338691844299,1.1576135351736421e-05,0,peripheral,0.8,"Признаков роли не выявлено: вход 2 (41 тыс ₸), выход 2 (47 тыс ₸)",19,0.08000000000000002,0.5453736654804271,0.5433718861209964,0.9008007117437722,0.4856
100000004732589100,2,False,1,227520.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0003939729265831237,0.0,0,terminal,0.906,"Конечный получатель: 228 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",9,0.4077,0.7295373665480427,0.14768683274021352,0.5405916370106761,0.4973
100000003003821100,2,False,1,40000.0,1,0,0.0,0,0.0,False,False,0,10,0.0,1,1,0.0004379372905540045,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (40 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.37055160142348753,0.9612989323843416,0.5610542704626335,0.4555
100000005237935150,2,False,1,34508.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0002979773495560411,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (35 тыс ₸), выход 0 (0 ₸)",9,0.09000000000000001,0.33941281138790036,0.14768683274021352,0.36643683274021355,0.1991
100000004463277100,2,False,1,35000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.000691924518979246,0.0,3,peripheral,0.9,"Признаков роли не выявлено: вход 1 (35 тыс ₸), выход 0 (0 ₸)",27,0.09000000000000001,0.34363879003558717,0.14768683274021352,0.6469083629893239,0.2691
100000006523053100,2,False,1,5000.0,1,0,0.0,0,0.0,False,False,0,10,0.0,1,1,0.0005386541417252824,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (5 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.01601423487544484,0.9612989323843416,0.6059830960854092,0.358
100000001954903100,2,False,1,27118.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.000298489871320388,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (27 тыс ₸), выход 0 (0 ₸)",9,0.09000000000000001,0.28825622775800713,0.14768683274021352,0.3688834519572954,0.184
100000005328215100,2,False,1,27000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.00029843364932399574,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (27 тыс ₸), выход 0 (0 ₸)",9,0.09000000000000001,0.28536476868327404,0.14768683274021352,0.36821619217081847,0.183
100000004424023100,2,False,1,50000.0,1,1,100000.0,1,2.0,False,True,0,9,0.0,1,2,0.000971714391152961,1.2466607301869992e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (50 тыс ₸), выход 1 (100 тыс ₸)",9,0.09000000000000001,0.650355871886121,0.9094750889679716,0.9040258007117438,0.6125
100000002299948100,2,False,1,6750.0,1,0,0.0,0,0.0,False,False,0,8,0.0,1,1,0.00029301562294545036,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (7 тыс ₸), выход 0 (0 ₸)",9,0.09000000000000001,0.04203736654804271,0.8387455516014235,0.3203959074733096,0.266
100000005105153100,2,False,1,30000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0004010169668275689,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (30 тыс ₸), выход 0 (0 ₸)",1,0.09000000000000001,0.3082740213523132,0.5433718861209964,0.5454848754448398,0.3303
100000001985793100,2,False,1,420000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0003726610761384928,0.0,0,terminal,0.952,"Конечный получатель: 420 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",9,0.4284,0.8320729537366548,0.14768683274021352,0.5256895017793595,0.5339
100000003134934100,2,False,4,379354.0,4,0,0.0,0,0.0,False,False,0,9,0.0,2,3,0.0004244791138523046,0.0,0,terminal,0.944,"Конечный получатель: 379 тыс ₸ от 4 плательщиков, исходящих нет (колено 2)",10,0.4248,0.8158362989323843,0.9094750889679716,0.5539368327402135,0.7209
100000006240939100,2,False,1,160000.0,1,5,778015.0,5,4.86259375,False,True,0,1,1.0,1,4,0.0003187471159015583,0.0,0,peripheral,0.75,"Признаков роли не выявлено: вход 1 (160 тыс ₸), выход 5 (778 тыс ₸)",3,0.07500000000000001,0.9234875444839857,0.14768683274021352,0.458741103202847,0.3941
100000008656043100,2,False,1,26200.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0002944677917550073,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (26 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.2782473309608541,0.14768683274021352,0.33774466192170816,0.1733
100000002605184100,2,False,1,140000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.00039107352079071505,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (140 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.6352313167259787,0.5433718861209964,0.537700177935943,0.4285
100000003157333100,2,False,1,30000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.00029125521728309953,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (30 тыс ₸), выход 0 (0 ₸)",20,0.09000000000000001,0.3082740213523132,0.14768683274021352,0.2979314946619217,0.1728
100000007898453100,2,False,1,24750.0,1,2,320000.0,2,12.929292929292929,False,True,0,10,1.0,1,3,0.0003330161085564525,1.7845129261193803e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (25 тыс ₸), выход 2 (320 тыс ₸)",8,0.09000000000000001,0.7980427046263345,0.9612989323843416,0.7303158362989324,0.6279
100000002710570100,2,False,1,225015.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.0005391306175502205,0.0,0,terminal,0.905,"Конечный получатель: 225 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",28,0.40725,0.728202846975089,0.5433718861209964,0.6064279359430605,0.6098
100000004979498100,2,False,1,700000.0,2,1,200000.0,1,0.2857142857142857,False,False,0,1,0.2857142857142857,1,2,0.0013189827666274718,0.0,9,peripheral,0.9,"Признаков роли не выявлено: вход 1 (700 тыс ₸), выход 1 (200 тыс ₸)",39,0.09000000000000001,0.9188167259786477,0.14768683274021352,0.6756005338078291,0.4522
100000001541418100,2,False,2,96900.0,2,0,0.0,0,0.0,False,False,0,7,0.0,1,2,0.00030353063860818737,0.0,0,terminal,0.823,"Конечный получатель: 97 тыс ₸ от 2 плательщиков, исходящих нет (колено 2)",16,0.37035,0.5702846975088968,0.5433718861209964,0.404470640569395,0.4961
100000007797290100,2,False,1,100000.0,1,1,20000.0,1,0.2,False,False,0,7,0.0,1,2,0.0003011253761628506,1.0707077556716282e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (100 тыс ₸), выход 1 (20 тыс ₸)",4,0.09000000000000001,0.6158807829181495,0.5433718861209964,0.6182161921708185,0.4423
100000008683818100,2,False,1,17400.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0002914789834217285,0.0,1,peripheral,0.9,"Признаков роли не выявлено: вход 1 (17 тыс ₸), выход 0 (0 ₸)",5,0.09000000000000001,0.17393238434163702,0.14768683274021352,0.3017126334519573,0.1326
100000006567935100,2,False,1,200000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.00031055602097400365,0.0,0,terminal,0.896,"Конечный получатель: 200 тыс ₸ от 1 плательщиков, исходящих нет (колено 2)",11,0.4032,0.7106316725978647,0.5433718861209964,0.4304937722419929,0.5596
100000002132479100,2,False,1,30000.0,2,1,20000.0,1,0.6666666666666666,False,False,0,8,0.0,1,3,0.0006060232510344739,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (30 тыс ₸), выход 1 (20 тыс ₸)",14,0.09000000000000001,0.42838078291814946,0.8387455516014235,0.634452846975089,0.4612
100000002170580100,2,False,1,150000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0003570379336989844,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (150 тыс ₸), выход 0 (0 ₸)",9,0.09000000000000001,0.650355871886121,0.14768683274021352,0.5121218861209964,0.33
100000001232297100,2,False,1,5000.0,1,2,45000.0,2,9.0,False,True,0,10,0.0,1,3,0.0002921518328065597,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (5 тыс ₸), выход 2 (45 тыс ₸)",30,0.09000000000000001,0.42838078291814946,0.9612989323843416,0.3103870106761566,0.4119
100000002028158100,2,False,1,34800.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.00029664059842346733,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (35 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.34119217081850534,0.5433718861209964,0.35776245551601427,0.2944
100000005519998100,2,False,3,182000.0,5,3,188000.0,8,1.032967032967033,False,False,0,7,0.7802197802197802,1,11,0.0006524582538824906,2.6767693891790706e-05,0,transit,0.907,"Признаки транзита: пропускает 103% полученного (182 тыс ₸), 78% уходит дальше за ≤2 дня",22,0.5442,0.8118327402135231,0.5433718861209964,0.9011343416370107,0.7662
100000002335358100,2,False,1,140000.0,2,0,0.0,0,0.0,False,False,0,7,0.0,1,2,0.0006124866171005886,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (140 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.6352313167259787,0.5433718861209964,0.635564946619217,0.4525
100000007289427100,2,False,1,12300.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0003736269529532968,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (12 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.10898576512455516,0.14768683274021352,0.5263567615658363,0.1677
100000004592467100,2,False,1,7000.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.0002866229494599162,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (7 тыс ₸), выход 0 (0 ₸)",8,0.09000000000000001,0.04581850533807829,0.14768683274021352,0.2109653024911032,0.0711
100000004993576100,2,False,1,167000.0,1,0,0.0,0,0.0,False,False,0,7,0.0,1,1,0.00033869882876991924,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (167 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.6770462633451957,0.5433718861209964,0.49232651245551606,0.4302
100000001648936100,2,False,1,92740.0,1,0,0.0,0,0.0,False,False,0,1,0.0,1,1,0.00030314637772139394,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (93 тыс ₸), выход 0 (0 ₸)",20,0.09000000000000001,0.5582740213523132,0.14768683274021352,0.40157918149466193,0.2747
100000008512552100,2,False,4,394360.0,9,6,1302275.0,11,3.3022492139162187,False,True,0,7,1.0,2,11,0.00042587881968055106,0.0014654793707331553,0,peripheral,0.6,"Признаков роли не выявлено: вход 4 (394 тыс ₸), выход 6 (1,3 млн ₸)",4,0.06,0.9599644128113879,0.5433718861209964,0.8598754448398576,0.594
100000007629096100,2,False,4,1075170.0,5,1,765205.0,5,0.7117060557865268,False,False,0,7,0.6651692290521499,2,7,0.0024724059471072494,2.1816562778272486e-05,0,peripheral,0.6,"Признаков роли не выявлено: вход 4 (1,1 млн ₸), выход 1 (765 тыс ₸)",4,0.06,0.9639679715302492,0.5433718861209964,0.943950177935943,0.6158
100000001601320100,2,False,2,43500.0,2,1,46200.0,1,1.0620689655172413,False,False,0,1,0.0,1,3,0.000811763739861756,0.0,0,peripheral,0.8,"Признаков роли не выявлено: вход 2 (44 тыс ₸), выход 1 (46 тыс ₸)",15,0.08000000000000002,0.5493772241992882,0.14768683274021352,0.6575845195729537,0.3304
100000005782781100,2,False,6,171888.0,10,10,1263597.0,10,7.351281066741134,False,True,0,7,0.9406590337894443,3,9,0.0004875096527600848,0.00011667749539390627,0,coordinator,0.529,"Признаки координации: получает от 6 плательщиков (172 тыс ₸), рассылает 10 получателям (1,3 млн ₸)",18,0.529,0.9497330960854092,0.5433718861209964,0.8638790035587189,0.7928
100000002723538100,2,False,3,105647.0,3,12,560499.0,14,5.305394379395534,False,True,0,7,1.0,1,11,0.0003203131606128599,0.0002156616123806975,0,distributor,0.537,"Веерное распределение: 12 получателей, 560 тыс ₸, отдаёт в 5.3× больше видимого входа — есть внешние источники",4,0.42960000000000004,0.8932384341637011,0.5433718861209964,0.758229537366548,0.7071
100000002340562100,2,False,1,36650.0,2,0,0.0,0,0.0,False,False,0,1,0.0,1,2,0.0005308569205030125,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (37 тыс ₸), выход 0 (0 ₸)",15,0.09000000000000001,0.3527580071174377,0.14768683274021352,0.5930827402135231,0.2587
100000005939154100,2,False,1,22000.0,2,0,0.0,0,0.0,False,False,0,7,0.0,1,2,0.0002936966648040269,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (22 тыс ₸), выход 0 (0 ₸)",2,0.09000000000000001,0.2284252669039146,0.5433718861209964,0.32951512455516013,0.253
100000004386258100,2,False,3,61700.0,3,3,40000.0,3,0.6482982171799028,False,False,0,9,0.9189627228525121,2,3,0.0005336690126056149,7.658058771148709e-05,0,peripheral,0.7,"Признаков роли не выявлено: вход 3 (62 тыс ₸), выход 3 (40 тыс ₸)",12,0.06999999999999999,0.5880782918149466,0.9094750889679716,0.8821174377224199,0.5795
100000008406609100,2,False,1,34000.0,1,0,0.0,0,0.0,False,False,0,8,0.0,1,1,0.00043050382065094834,0.0,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (34 тыс ₸), выход 0 (0 ₸)",16,0.09000000000000001,0.3374110320284697,0.8387455516014235,0.5574955516014235,0.4145
100000007242833100,2,False,1,107500.0,3,1,45000.0,2,0.4186046511627907,False,False,0,9,1.0,1,2,0.0005138001156911178,1.1576135351736421e-05,0,peripheral,0.9,"Признаков роли не выявлено: вход 1 (108 тыс ₸), выход 1 (45 тыс ₸)",12,0.09000000000000001,0.6570284697508897,0.9094750889679716,0.8176156583629892,0.5934
100000004698193100,2,False,2,222700.0,15,3,38000.0,5,0.17063313875168387,False,False,0,1,0.1917377638078132,1,14,0.0008254145941905158,0.0,0,terminal,0.905,"Конечный получатель: 223 тыс ₸ от 2 плательщиков, дальше уходит 17% (колено 2)",20,0.40725,0.7571174377224199,0.14768683274021352,0.658029359430605,0.5343
100000002733905100,2,False,3,100000.0,5,2,717839.0,3,7.17839,False,True,0,1,0.6,2,5,0.0029169603294352297,2.6714158504007127e-06,1,peripheral,0.7,"Признаков роли не выявлено: вход 3 (100 тыс ₸), выход 2 (718 тыс ₸)",5,0.06999999999999999,0.9105871886120996,0.14768683274021352,0.8915702846975089,0.494
